track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster
20803,5514,9878,0,3199,4169,124,173,67,5,7,0.263,0.807,9,-8.617,0,0.0843,8.21e-06,0.296,0.13,0.461,160.479,154973,0
8680,7832,6754,2,14307,6806,2079,173,67,5,7,0.633,0.807,4,-5.535,1,0.0493,0.0073,0.345,0.0802,0.562,127.979,251133,0
10007,21902,8757,62,422,18638,285,173,67,5,7,0.56,0.705,2,-6.761,1,0.0498,0.772,0.00259,0.264,0.501,122.456,243547,0
23675,17519,7685,0,16645,1189,1919,173,67,5,7,0.735,0.724,7,-6.487,1,0.0365,0.392,3.7e-06,0.411,0.924,120.825,198813,0
8549,20684,4695,0,16954,16246,2328,173,67,5,7,0.466,0.907,9,-6.359,1,0.0675,0.0457,9.89e-05,0.393,0.605,151.994,329253,0
18161,22247,8288,8,9016,11823,1723,173,67,5,7,0.426,0.618,0,-6.939,1,0.037,0.442,0.0,0.0972,0.245,151.35,312093,0
19771,19847,6283,15,9139,10455,694,173,67,5,7,0.539,0.597,7,-9.581,1,0.0258,0.0108,0.00552,0.134,0.251,139.444,387133,0
8981,18346,10122,38,1641,18758,840,173,67,5,7,0.422,0.866,4,-6.62,0,0.0478,0.00238,0.0023,0.297,0.281,100.449,394360,0
7270,10061,263,2,15168,19233,1259,173,67,5,7,0.64,0.82,5,-5.612,1,0.0287,0.0838,0.000496,0.0999,0.446,115.505,327040,0
4892,12221,7159,8,747,16659,1025,173,67,5,7,0.263,0.734,8,-4.704,1,0.0303,0.00147,0.0,0.0865,0.26,141.004,251733,0
22470,22156,9918,40,12943,16927,1405,173,67,5,7,0.54,0.82,7,-5.255,1,0.0977,0.0512,0.0,0.0835,0.55,88.469,228333,0
24064,21976,10121,35,20087,4131,1701,173,67,5,7,0.509,0.285,4,-11.977,0,0.0285,0.525,0.0,0.105,0.36,130.204,263867,3
24435,11746,6754,1,1178,16781,2388,173,67,5,7,0.447,0.493,7,-6.584,1,0.0245,0.00613,0.0078,0.113,0.119,80.071,233013,0
2211,21739,3708,78,9618,1230,507,173,67,5,7,0.446,0.954,8,-8.069,1,0.0764,0.0232,0.395,0.297,0.332,123.45,272027,0
12427,8506,2527,35,3252,7318,386,173,67,5,7,0.469,0.823,10,-9.913,0,0.0679,0.0544,0.067,0.0496,0.155,91.949,350013,0
16392,17334,4800,0,8235,4223,211,173,67,5,7,0.571,0.953,3,-5.002,1,0.0568,0.124,5.57e-06,0.35,0.682,135.599,169027,0
1000,14676,10298,69,19750,392,400,173,67,5,7,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,268507,0
5999,4049,3948,4,8843,7359,1202,3,15,5,7,0.592,0.932,6,-4.491,0,0.0885,0.000295,7.59e-05,0.138,0.698,93.675,175027,0
4026,19557,8865,57,8027,4443,1266,3,15,5,7,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,198493,0
19309,10166,105,65,811,10429,1148,3,15,5,7,0.365,0.894,11,-4.682,0,0.0572,3.32e-05,0.171,0.267,0.31,82.305,247267,0
3162,13933,6577,50,12276,16332,1316,3,15,5,7,0.438,0.984,8,-5.012,1,0.142,2.93e-05,0.0745,0.0573,0.321,129.924,243933,0
3624,18333,9717,50,13788,17467,1314,3,15,5,7,0.445,0.932,4,-4.739,1,0.316,0.000866,0.0,0.108,0.51,113.945,271093,0
27501,15267,9061,57,20394,18532,1306,3,15,5,7,0.364,0.912,7,-2.968,1,0.107,0.000104,0.0025,0.086,0.666,105.368,189200,0
18059,2302,4506,1,7537,2188,1201,3,15,5,7,0.406,0.954,6,-3.609,0,0.106,0.00746,1.1e-06,0.348,0.598,159.93,185120,0
25931,12478,8919,54,7318,16171,1894,3,15,5,7,0.396,0.905,2,-3.948,1,0.0467,0.00415,0.0,0.42,0.514,151.503,199813,0
20388,2394,7544,7,13163,3418,1202,3,15,5,7,0.431,0.94,3,-4.462,0,0.0563,0.00916,0.0,0.142,0.484,157.477,304000,0
16856,567,8937,74,19575,17420,1242,3,15,5,7,0.364,0.922,0,-4.217,0,0.0566,0.000918,0.035,0.0696,0.227,79.342,235053,0
1763,12756,129,70,4568,3819,1616,3,15,5,7,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587,0
25822,13570,4094,58,5467,10776,1252,3,15,5,7,0.515,0.864,2,-5.384,1,0.0478,0.00182,7.32e-05,0.108,0.232,153.966,283160,0
24831,2888,55,38,16564,16196,1147,3,15,5,7,0.46,0.949,10,-4.701,1,0.0781,0.00224,0.0935,0.211,0.5,142.98,196400,0
5759,11649,55,56,16564,16196,1147,3,15,5,7,0.499,0.88,6,-6.424,0,0.0654,0.0108,2.76e-05,0.226,0.39,147.899,264800,0
28064,16423,3258,60,16824,18353,2254,3,15,5,7,0.511,0.728,11,-4.874,0,0.037,2.52e-05,7.41e-05,0.0725,0.541,138.179,259027,0
18825,14625,3258,54,8364,14922,2969,3,15,5,7,0.362,0.866,4,-6.319,0,0.0725,1.25e-05,0.312,0.0831,0.371,166.007,314573,0
23239,21895,3604,56,5668,6446,1031,3,15,5,7,0.545,0.882,5,-4.864,1,0.119,0.000169,0.0368,0.332,0.595,122.259,206200,0
15165,1658,3604,51,5668,6446,1031,3,15,5,7,0.463,0.842,7,-5.657,1,0.114,0.00185,3.66e-05,0.107,0.668,154.351,193267,0
6065,7328,5495,67,8497,10593,1713,3,15,5,7,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,189293,0
11975,743,7167,57,5048,6644,1656,3,15,5,7,0.409,0.952,2,-3.761,0,0.0756,1.23e-05,0.000156,0.31,0.55,80.899,203693,0
15888,15409,7889,65,4452,16840,1578,3,15,5,7,0.2,0.977,3,-3.494,0,0.159,0.00165,1.1e-05,0.259,0.39,195.711,199387,0
15102,17541,2666,53,413,14576,1202,3,15,5,7,0.576,0.96,4,-2.605,1,0.0759,0.000436,3.23e-05,0.0659,0.532,120.95,147333,0
27352,17637,9943,63,17665,3543,1405,3,15,5,7,0.478,0.974,7,-3.866,1,0.102,0.000266,0.0984,0.0738,0.268,141.077,248307,0
14720,14810,129,39,4872,14561,1326,3,15,5,7,0.434,0.924,1,-3.379,0,0.0411,0.0064,0.0,0.342,0.497,101.862,237373,0
3865,11228,6346,2,4462,11449,2174,3,15,5,7,0.424,0.979,11,-2.843,1,0.0805,0.00158,7.45e-06,0.281,0.28,165.921,267907,0
11162,8103,3887,33,5481,3005,2098,3,15,5,7,0.408,0.955,3,-3.003,0,0.196,0.000792,0.0,0.133,0.474,170.024,203720,0
8070,3519,8937,80,19575,17420,1242,3,15,5,7,0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,210240,0
7581,4643,8359,34,2393,7322,1125,3,15,5,7,0.608,0.881,1,-6.035,1,0.0525,3.89e-05,0.0028,0.184,0.503,104.398,257267,0
15144,3931,7544,2,13163,3418,1202,3,15,5,7,0.433,0.914,11,-3.4,1,0.0985,0.00301,0.0,0.296,0.635,163.759,230093,0
707,10262,9552,57,3124,17135,1348,3,15,5,7,0.373,0.737,1,-5.282,1,0.0297,9.4e-06,0.0,0.0696,0.565,177.9,186893,0
11583,11977,5495,58,2857,10461,1341,3,15,5,7,0.535,0.951,3,-3.324,0,0.18,0.00777,0.0,0.0669,0.723,160.102,175373,2
6799,12495,4094,55,19071,431,1414,3,15,5,7,0.532,0.943,7,-4.549,0,0.0512,0.0056,0.000587,0.317,0.371,140.042,294800,0
20382,2614,5484,71,9564,14490,1083,3,15,5,7,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,166707,0
11748,22850,8174,0,20668,5275,1202,3,15,5,7,0.38,0.962,6,-2.946,1,0.084,1.02e-05,0.898,0.346,0.5,159.898,237493,0
19242,18497,2553,55,18365,16774,1157,3,15,5,7,0.49,0.938,1,-3.916,1,0.129,0.00234,2.17e-05,0.186,0.437,196.143,274160,0
21365,18052,7167,51,11041,16403,1083,3,15,5,7,0.301,0.853,5,-7.296,1,0.0768,0.00272,0.659,0.331,0.285,79.249,247253,0
5643,14855,4094,67,7937,10115,1139,3,15,5,7,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,223747,0
22830,18294,4094,59,7937,10115,1139,3,15,5,7,0.582,0.765,9,-6.544,1,0.0376,0.00106,0.0506,0.344,0.528,128.164,200493,0
5942,17962,5495,56,2857,10461,1341,3,15,5,7,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,213933,0
10034,18193,9717,43,2499,14838,1484,3,15,5,7,0.349,0.964,5,-4.527,1,0.0979,0.000525,3.7e-06,0.197,0.36,162.038,239933,0
26447,10138,10186,66,17451,18951,1578,3,15,5,7,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467,0
11631,22337,10186,62,17451,18951,1578,3,15,5,7,0.219,0.952,2,-3.621,1,0.176,5.1e-05,0.0989,0.157,0.172,112.886,176307,0
6411,19723,8992,67,4946,84,1605,3,15,5,7,0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,381947,0
18471,16889,8992,68,16785,9087,1223,3,15,5,7,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.42,0.186,0.191,107.438,403533,0
7039,14830,8992,63,16785,9087,1223,3,15,5,7,0.314,0.93,9,-6.237,1,0.105,2.01e-05,0.501,0.139,0.294,100.935,363680,0
8053,17489,8189,8,9406,15456,3813,393,193,1,22,0.749,0.52,10,-8.604,1,0.0456,0.224,0.000503,0.0982,0.759,96.023,151219,1
18213,15979,5621,60,220,13328,4223,393,193,1,22,0.717,0.741,10,-6.645,0,0.053,0.155,0.0,0.133,0.188,105.997,186062,1
27660,7870,1430,50,8090,6840,3708,393,193,1,22,0.735,0.585,1,-9.673,1,0.0475,0.12,7.65e-05,0.073,0.13,120.008,250000,1
11354,12563,5075,44,21804,10450,4436,393,193,1,22,0.61,0.748,10,-6.856,0,0.0475,0.0736,0.0,0.112,0.624,100.007,184200,1
17939,13413,3148,67,9803,11183,4416,393,193,1,22,0.675,0.827,8,-4.793,0,0.038,0.0559,2.46e-06,0.126,0.446,125.988,176594,1
3729,2070,10241,56,2156,2007,4436,393,193,1,22,0.721,0.508,1,-9.208,0,0.0809,0.0571,0.0116,0.109,0.181,111.955,173500,1
18288,917,5621,28,16616,921,3646,393,193,1,22,0.733,0.864,7,-2.003,1,0.0385,0.382,0.117,0.266,0.387,125.895,215357,2
17228,1252,365,54,11248,1275,4301,393,193,1,22,0.613,0.694,2,-5.462,1,0.0314,0.104,2.7e-06,0.0571,0.589,125.989,209477,1
25482,19212,2308,57,1304,15890,4409,393,193,1,22,0.72,0.817,11,-4.344,1,0.109,0.263,0.0,0.103,0.703,100.02,184500,1
3223,5657,3881,57,17362,5007,3724,393,193,1,22,0.709,0.369,4,-13.104,0,0.0488,0.238,0.168,0.0704,0.373,102.01,390649,3
10625,5445,8189,7,9406,15456,3813,393,193,1,22,0.748,0.475,0,-11.256,1,0.0279,0.13,6.09e-05,0.0755,0.408,119.994,176910,1
17941,1891,5621,67,18597,853,4422,393,193,1,22,0.706,0.524,6,-8.804,1,0.026,0.127,0.00129,0.109,0.296,111.991,183183,1
2540,21685,5521,47,13575,18493,3485,393,193,1,22,0.676,0.903,9,-5.856,1,0.0534,0.0333,1.58e-06,0.281,0.349,119.98,228000,2
19422,21813,5240,57,5449,18582,4402,393,193,1,22,0.745,0.669,9,-5.204,1,0.0316,0.00761,0.0,0.118,0.513,107.02,191321,1
7269,21901,2301,50,19126,18637,3884,393,193,1,22,0.674,0.805,2,-4.867,1,0.0401,0.0401,4.58e-05,0.3,0.537,109.998,165829,1
25409,16816,8189,7,9406,15456,3813,393,193,1,22,0.632,0.776,1,-7.4,1,0.0288,0.101,2.71e-06,0.283,0.236,114.996,165645,1
17497,1411,9342,55,939,1435,4321,393,193,1,22,0.667,0.818,1,-6.167,0,0.131,0.0358,0.000117,0.329,0.43,119.005,219777,1
26685,1685,879,54,21189,1666,4355,393,193,1,22,0.564,0.723,2,-6.983,0,0.0702,0.000741,0.672,0.543,0.466,121.97,180843,2
6110,7801,7939,54,13756,17806,3764,393,193,1,22,0.708,0.777,0,-6.232,0,0.113,0.0097,2.62e-05,0.113,0.298,120.017,217853,1
7610,9571,132,47,9105,7959,4355,393,193,1,22,0.709,0.822,9,-3.517,0,0.065,0.0641,1.56e-05,0.112,0.355,121.984,140164,1
27272,9300,8189,11,9406,15456,3813,393,193,1,22,0.719,0.598,9,-7.327,1,0.0326,0.283,4.42e-06,0.133,0.503,120.085,157810,1
1069,17591,6627,57,882,14628,3658,393,193,1,22,0.629,0.87,8,-3.352,0,0.0304,0.0325,1.71e-06,0.129,0.628,117.954,163948,2
13927,236,8301,26,3468,296,3552,393,193,1,22,0.841,0.691,6,-5.304,0,0.0374,0.425,6.01e-05,0.105,0.262,120.042,224200,1
18632,11826,8478,46,8749,9800,3530,393,193,1,22,0.579,0.776,9,-6.594,0,0.0478,0.0023,3.36e-06,0.255,0.565,123.95,177170,1
24543,15569,5075,53,10750,12965,3747,393,193,1,22,0.732,0.734,0,-6.423,1,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073,1
21825,2267,8189,6,9406,15456,3813,393,193,1,22,0.696,0.739,5,-6.616,1,0.0352,0.201,0.000726,0.113,0.169,117.973,179853,1
26531,12660,8633,56,20463,10547,3573,393,193,1,22,0.669,0.623,7,-7.057,1,0.0413,0.101,0.0481,0.412,0.184,90.761,214097,1
14095,20248,313,63,5687,17253,3701,393,193,1,22,0.598,0.74,2,-7.391,1,0.0684,0.026,0.0,0.0895,0.342,123.945,240000,1
16040,2665,1258,44,22390,2501,3430,393,193,1,22,0.709,0.725,4,-2.658,1,0.0422,0.0371,0.000168,0.0434,0.372,125.924,160000,1
19807,12831,8223,47,13181,10678,4432,393,193,1,22,0.818,0.734,2,-7.882,1,0.0613,0.0014,0.00177,0.0754,0.348,119.999,190133,1
13020,22281,8189,6,9406,15456,3813,393,193,1,22,0.698,0.653,9,-6.365,1,0.0521,0.424,0.0,0.321,0.381,100.976,186610,1
5822,1519,879,64,20528,1534,3564,393,193,1,22,0.708,0.922,1,-2.715,0,0.116,0.135,0.0513,0.225,0.637,125.961,160053,2
18695,2569,6627,47,2470,1564,3497,393,193,1,22,0.697,0.785,1,-4.78,0,0.0276,0.00706,2.59e-05,0.378,0.414,122.028,177253,2
10936,8371,5240,8,12822,17935,3451,393,193,1,22,0.429,0.774,5,-8.846,0,0.0493,0.032,0.709,0.37,0.0671,119.975,263755,2
16772,16289,9540,48,4347,13650,3227,393,193,1,22,0.732,0.63,8,-7.827,1,0.056,0.0544,0.000149,0.147,0.405,125.0,251548,1
16660,17347,8189,62,9772,14419,3157,393,193,1,22,0.836,0.665,0,-5.779,1,0.0745,0.308,0.000925,0.0714,0.677,120.997,180336,1
24276,15964,5075,49,17425,13315,3965,393,193,1,22,0.657,0.711,0,-4.909,1,0.155,0.18,0.0,0.138,0.311,121.983,210221,1
22319,2058,3966,50,19691,1998,3646,393,193,1,22,0.575,0.741,6,-2.904,1,0.0352,0.0826,0.0,0.0958,0.365,109.987,183171,1
2332,12836,5069,40,13765,11178,2894,393,193,1,22,0.775,0.599,4,-8.48,0,0.0469,0.175,0.031,0.0418,0.393,123.97,302163,1
849,18226,792,6,7538,15129,3420,393,193,1,22,0.642,0.77,2,-5.653,1,0.0299,0.015,2.86e-05,0.3,0.618,94.981,188773,2
22195,3410,8189,5,9406,15456,3813,393,193,1,22,0.613,0.914,3,-5.511,1,0.0426,0.0055,0.000905,0.0869,0.36,124.974,164885,2
20562,13449,5862,50,4928,11205,3552,393,193,1,22,0.765,0.751,9,-5.336,0,0.0286,0.333,0.64,0.08,0.862,105.953,212910,1
23577,17072,9140,69,11719,14240,3020,393,193,1,22,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,210853,1
25173,495,7939,46,13756,17806,3764,393,193,1,22,0.575,0.601,9,-8.986,0,0.0761,0.0206,0.0224,0.0708,0.204,122.012,210920,1
18638,22200,5152,48,17764,9111,3497,393,193,1,22,0.507,0.738,0,-6.982,0,0.0559,0.0805,0.547,0.0724,0.355,123.935,234200,1
5777,1852,8189,5,9406,15456,3813,393,193,1,22,0.748,0.742,5,-5.581,0,0.0284,0.0273,1.22e-06,0.206,0.754,119.966,180251,1
4886,5057,10010,50,2020,4509,4441,393,193,1,22,0.616,0.701,1,-6.852,1,0.029,0.445,0.00388,0.0844,0.299,119.94,157500,1
9306,20373,114,45,12955,17352,3505,393,193,1,22,0.728,0.66,11,-7.122,0,0.0687,0.227,5.82e-06,0.447,0.697,108.103,197784,1
13810,20353,7939,48,13756,17806,3764,393,193,1,22,0.77,0.641,7,-7.556,1,0.0852,0.283,0.000385,0.142,0.29,123.982,235360,1
12992,14679,3411,59,2671,12174,2688,393,193,1,22,0.756,0.591,2,-8.749,0,0.03,0.0276,0.391,0.0947,0.481,125.003,301175,1
15979,8322,8189,5,9406,15456,3813,393,193,1,22,0.661,0.681,10,-5.375,1,0.0329,0.394,6.47e-06,0.081,0.386,114.978,159727,1
19188,7697,1219,54,11900,6691,3965,393,193,1,22,0.823,0.7,11,-6.588,0,0.077,0.0733,6.3e-05,0.685,0.537,123.05,169837,1
23398,14790,3068,44,11333,12283,3222,393,193,1,22,0.705,0.55,7,-6.469,1,0.0355,0.115,0.0,0.149,0.449,114.992,217392,1
5289,8119,7939,45,19048,7022,3392,393,193,1,22,0.8,0.764,7,-4.712,0,0.0368,0.0105,0.000468,0.0782,0.562,122.982,232195,1
23559,17874,10455,54,12781,14825,3552,393,193,1,22,0.694,0.518,0,-7.289,0,0.0345,0.00913,0.00016,0.427,0.184,106.964,200590,1
5653,10980,8189,6,9406,15456,3813,393,193,1,22,0.591,0.67,6,-5.105,0,0.0443,0.233,0.0,0.109,0.547,104.81,162081,1
27747,4882,2522,55,6000,12914,2785,393,193,1,22,0.811,0.51,9,-6.474,0,0.0424,0.0197,0.072,0.054,0.641,125.035,260160,1
7482,16966,1253,42,20400,14159,3533,393,193,1,22,0.794,0.857,0,-5.463,1,0.0407,0.101,0.12,0.068,0.235,121.976,185039,1
23354,16036,10073,48,15354,13430,3525,393,193,1,22,0.85,0.729,6,-4.088,1,0.0496,0.0702,0.0498,0.0542,0.731,111.99,218571,1
11093,21688,9055,35,10800,18499,3428,393,193,1,22,0.661,0.831,5,-4.964,0,0.0419,0.0411,0.00236,0.112,0.369,121.992,198688,2
19745,6774,7601,35,2404,5950,3366,393,193,1,22,0.636,0.77,11,-5.671,0,0.125,0.469,0.0,0.268,0.443,118.038,196389,1
27405,12633,8934,59,4793,10516,2839,393,193,1,22,0.708,0.6,2,-7.099,0,0.0407,0.177,0.119,0.0578,0.604,112.995,341947,1
24783,12045,217,46,19332,9996,3469,393,193,1,22,0.829,0.765,2,-6.283,0,0.0414,0.632,0.76,0.0981,0.736,121.982,193222,1
6085,5099,8189,4,9406,15456,3813,393,193,1,22,0.774,0.679,0,-5.843,1,0.0649,0.3,0.0,0.0444,0.641,100.005,168157,1
28017,10090,3148,67,7182,7570,3879,393,193,1,22,0.799,0.798,11,-5.407,1,0.183,0.0856,0.0,0.0808,0.594,118.07,184231,1
19275,20561,5152,50,17764,9111,3497,393,193,1,22,0.717,0.614,10,-7.082,0,0.0328,0.13,0.000312,0.169,0.42,123.999,176347,1
26913,4368,2491,54,20567,3919,2750,393,193,1,22,0.733,0.555,0,-11.67,0,0.0401,0.0389,0.0254,0.609,0.839,119.999,394045,1
24651,18640,5069,48,13765,11178,2894,393,193,1,22,0.456,0.563,5,-8.627,0,0.0644,0.191,0.00109,0.0978,0.213,119.94,237695,1
8578,14182,8329,46,7149,16072,3392,393,193,1,22,0.696,0.798,8,-5.011,1,0.0345,0.0281,0.00119,0.118,0.388,124.023,159896,1
21530,6499,9568,41,3511,5702,3473,393,193,1,22,0.75,0.532,1,-5.935,1,0.0486,0.00219,2.68e-05,0.121,0.294,125.002,203903,1
2100,6498,1921,44,5833,5701,3430,393,193,1,22,0.704,0.819,8,-4.241,1,0.227,0.0132,0.000334,0.11,0.644,119.006,184133,1
781,14674,9763,41,21424,12172,3477,393,193,1,22,0.609,0.696,1,-7.811,1,0.038,0.337,0.000416,0.0871,0.185,104.994,210429,1
18603,19825,8060,48,6374,16847,3091,393,193,1,22,0.686,0.799,0,-4.816,0,0.0284,0.203,0.0534,0.126,0.159,124.002,336774,1
25922,13637,1519,55,11828,11379,3465,393,193,1,22,0.711,0.714,7,-4.714,0,0.0374,0.183,0.0287,0.122,0.389,104.912,188849,1
22782,18484,7082,5,12771,15328,3414,393,193,1,22,0.729,0.515,8,-6.003,1,0.0351,0.494,1.66e-05,0.0905,0.398,120.994,212231,1
2662,14149,2689,17,5121,11759,3160,393,193,1,22,0.689,0.711,8,-5.027,0,0.0455,0.00714,0.000499,0.135,0.566,115.048,206320,1
5761,9549,3952,55,8706,7931,3689,393,193,1,22,0.71,0.563,7,-8.004,1,0.0403,0.125,0.0,0.196,0.427,101.931,173925,1
22049,3007,2701,43,794,2787,3689,393,193,1,22,0.834,0.65,3,-4.705,0,0.0381,0.169,0.0,0.0308,0.509,105.023,211724,1
13220,22401,8189,4,9406,15456,3813,393,193,1,22,0.734,0.584,1,-7.539,0,0.106,0.155,1.29e-05,0.121,0.258,104.979,175621,1
20267,19824,7260,56,2,16843,3003,393,193,1,22,0.612,0.761,11,-6.783,0,0.307,0.0935,0.355,0.146,0.46,124.928,210376,1
11606,11601,6835,3,4039,9614,3378,393,193,1,22,0.621,0.893,8,-4.146,0,0.0431,0.0105,0.000115,0.0994,0.459,105.005,214270,2
15805,6715,1219,3,9536,5883,3219,393,193,1,22,0.678,0.874,6,-6.768,1,0.0346,0.0283,0.0577,0.104,0.477,118.429,235036,2
8647,8515,9687,46,10851,7325,3352,393,193,1,22,0.75,0.731,5,-6.289,0,0.0329,0.0493,2.55e-06,0.0718,0.391,123.012,214032,1
20655,14285,3971,5,15767,11854,3646,393,193,1,22,0.668,0.612,8,-6.664,1,0.0598,0.501,0.000111,0.116,0.492,115.006,184152,1
11099,16666,6669,4,6224,13949,3455,393,193,1,22,0.793,0.722,1,-3.928,0,0.0383,0.000601,0.00287,0.0914,0.644,120.012,181000,1
20190,14236,506,48,3007,11819,3621,393,193,1,22,0.603,0.67,7,-7.844,0,0.0369,0.401,8.15e-06,0.0822,0.385,95.019,220500,1
13146,16540,6152,36,12600,13820,3369,393,193,1,22,0.522,0.306,10,-13.566,1,0.338,0.337,0.0797,0.161,0.223,185.828,174839,3
22311,6171,5685,32,9838,5444,3504,393,193,1,22,0.713,0.666,7,-7.636,1,0.0327,0.107,0.124,0.106,0.111,110.004,202640,1
26127,18617,8189,9,15426,15419,3387,393,193,1,22,0.731,0.727,7,-5.608,0,0.0356,0.0295,4.56e-06,0.171,0.601,120.968,160009,1
26660,6373,9307,54,5138,5587,3362,393,193,1,22,0.65,0.827,8,-3.792,1,0.0926,0.0265,5.88e-05,0.166,0.498,122.057,184918,2
6357,12888,10241,50,9159,10725,3304,393,193,1,22,0.692,0.585,0,-6.456,1,0.0308,0.00116,0.895,0.161,0.667,121.999,173320,1
22125,10150,830,48,26,8459,2938,393,193,1,22,0.502,0.437,0,-17.997,1,0.0482,0.318,0.106,0.0916,0.407,123.913,236129,3
20884,11392,1519,55,16438,9466,3646,393,193,1,22,0.698,0.757,0,-5.82,1,0.0447,0.0831,0.0,0.195,0.349,95.031,168681,1
2368,941,10067,47,13642,1002,3635,393,193,1,22,0.708,0.8,11,-5.072,1,0.0427,0.0513,1.02e-05,0.317,0.484,122.062,200467,2
6625,6133,8189,3,9406,15456,3813,393,193,1,22,0.69,0.713,4,-3.246,0,0.0329,0.0314,0.0,0.337,0.388,105.06,170857,2
5474,17062,3204,41,479,14229,3443,393,193,1,22,0.713,0.722,5,-7.113,1,0.0611,0.175,1.14e-05,0.131,0.482,123.99,179069,1
28083,22842,8328,66,21647,12844,3223,393,193,1,22,0.69,0.489,5,-7.938,1,0.0788,0.13,0.00022,0.0815,0.645,114.008,351579,1
4233,6863,10313,5,5332,6028,3320,393,193,1,22,0.633,0.956,3,-2.26,1,0.0358,0.108,0.0402,0.0853,0.596,123.971,213086,2
28272,21935,8316,39,6771,18656,3525,393,193,1,22,0.657,0.882,5,-5.202,1,0.126,0.152,0.0,0.241,0.286,119.917,186055,1
17356,1958,8189,9,14282,1875,3297,393,193,1,22,0.779,0.695,1,-6.064,0,0.031,0.425,0.000769,0.107,0.392,120.004,163527,1
2324,14859,6007,71,2094,11729,4282,271,187,1,22,0.658,0.863,7,-3.575,0,0.0352,0.287,1.53e-05,0.16,0.967,96.499,268440,1
9985,20638,7546,64,1895,163,1897,271,187,1,22,0.691,0.873,5,-8.758,0,0.0382,0.33,1.63e-06,0.0362,0.916,93.685,251253,1
9607,10745,6743,80,1146,8951,4422,271,187,1,22,0.735,0.712,11,-5.119,0,0.0326,0.732,0.0,0.302,0.894,131.938,229333,1
4460,1037,5602,63,7284,1086,4315,271,187,1,22,0.675,0.821,0,-6.017,1,0.0668,0.223,5.11e-05,0.149,0.96,170.163,221347,2
27554,22574,5696,74,17643,3224,1969,271,187,1,22,0.653,0.827,4,-3.206,0,0.042,0.649,0.0,0.18,0.733,95.223,259853,1
2172,20658,6007,10,7576,17594,4210,271,187,1,22,0.68,0.864,2,-3.16,1,0.0339,0.37,0.000309,0.373,0.851,93.528,373200,2
20131,3924,3550,62,823,3545,1855,271,187,1,22,0.777,0.72,8,-6.162,1,0.0803,0.778,0.0,0.069,0.96,163.905,266787,1
13372,19071,10152,69,11920,10610,2127,271,187,1,22,0.779,0.796,2,-6.675,1,0.0434,0.701,3.99e-05,0.0636,0.938,104.947,279320,1
1070,14067,5602,76,4898,5229,3971,271,187,1,22,0.796,0.499,2,-6.166,0,0.0404,0.392,0.0,0.0867,0.798,93.99,266016,1
263,10538,4686,60,21156,8761,4249,271,187,1,22,0.857,0.676,0,-5.973,1,0.0316,0.405,0.0,0.0951,0.747,132.011,216947,1
14385,20634,6007,69,12797,17963,1452,271,187,1,22,0.691,0.658,0,-6.496,1,0.0359,0.398,4.58e-05,0.112,0.617,97.68,300160,1
23966,12445,243,7,11762,13967,2089,271,187,1,22,0.464,0.799,2,-3.275,0,0.0375,0.356,0.0,0.286,0.856,96.839,283129,2
15550,15679,2791,7,1027,12972,1578,271,187,1,22,0.776,0.822,1,-5.663,1,0.0416,0.698,0.0,0.103,0.953,93.559,309573,1
10484,9760,738,73,5780,17930,4249,271,187,1,22,0.77,0.775,8,-4.65,0,0.0349,0.178,0.0,0.0651,0.848,124.015,256440,1
27110,21232,8488,67,20090,18125,4184,271,187,1,22,0.846,0.848,5,-4.752,1,0.121,0.104,0.0,0.0837,0.553,91.971,214413,1
1921,11476,6007,64,2094,11729,4282,271,187,1,22,0.714,0.891,2,-4.223,1,0.0344,0.608,6.71e-06,0.288,0.652,97.073,241760,1
20617,6120,9602,52,10461,12051,2064,271,187,1,22,0.714,0.855,9,-3.523,1,0.0413,0.26,0.0,0.0936,0.931,91.291,274653,2
16657,15744,4463,65,758,12051,625,271,187,1,22,0.733,0.603,1,-8.673,1,0.044,0.592,0.0,0.0556,0.817,91.941,298347,3
20252,14685,7741,66,17554,12180,3931,271,187,1,22,0.826,0.642,4,-5.186,0,0.0619,0.0534,1.18e-06,0.121,0.9,90.991,252947,1
